x,eval,fitness
"[4, 1, 5, 6, 2, 0, 7, 3]",2,0.49751243781094534
"[4, 1, 5, 6, 2, 0, 7, 3]",2,0.49751243781094534
"[4, 1, 5, 6, 2, 0, 7, 3]",2,0.49751243781094534
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
"[2, 4, 7, 3, 0, 6, 1, 5]",0,100.0
