x,eval,fitness
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
"[3, 0, 4, 7, 5, 2, 6]",0,100.0
