x,eval,fitness
"[11, 16, 5, 3, 0, 15, 6, 9, 12, 7, 14, 2, 10, 1, 4, 13, 8]",3577,0.0006702367946595533
"[11, 16, 5, 3, 0, 15, 6, 9, 12, 7, 14, 2, 10, 1, 4, 13, 8]",3577,0.0006702367946595533
"[6, 15, 11, 8, 13, 16, 9, 2, 4, 1, 10, 5, 12, 0, 14, 3, 7]",3338,0.0007980782276278721
"[13, 6, 0, 7, 15, 11, 8, 10, 1, 4, 9, 3, 16, 5, 14, 2, 12]",3129,0.0009578452313675157
"[13, 6, 0, 7, 15, 11, 8, 10, 1, 4, 9, 3, 16, 5, 14, 2, 12]",3129,0.0009578452313675157
"[13, 14, 16, 12, 0, 3, 7, 6, 15, 11, 8, 2, 5, 4, 10, 9, 1]",2865,0.0012820348457071064
"[13, 14, 16, 12, 0, 3, 7, 6, 15, 11, 8, 2, 5, 4, 10, 9, 1]",2865,0.0012820348457071064
"[0, 12, 5, 7, 10, 9, 2, 4, 1, 14, 13, 6, 15, 11, 8, 3, 16]",2840,0.0013244857684004186
"[9, 4, 1, 10, 14, 13, 5, 6, 15, 11, 8, 12, 3, 7, 0, 16, 2]",2634,0.0018214604469863937
"[4, 9, 1, 10, 14, 13, 5, 6, 15, 11, 8, 12, 3, 7, 0, 16, 2]",2603,0.0019304646628443467
"[6, 16, 5, 14, 2, 13, 7, 9, 1, 4, 10, 15, 11, 8, 12, 3, 0]",2582,0.002012031951067383
"[8, 12, 3, 7, 0, 6, 16, 5, 14, 2, 13, 9, 1, 4, 10, 15, 11]",2556,0.0021230971741576614
"[1, 9, 10, 14, 13, 5, 6, 15, 11, 8, 12, 16, 0, 3, 7, 2, 4]",2503,0.002392287265854884
"[10, 9, 4, 1, 14, 13, 7, 6, 15, 11, 8, 12, 3, 0, 16, 5, 2]",2460,0.002666595557451801
"[4, 10, 9, 1, 14, 13, 7, 6, 15, 11, 8, 12, 3, 0, 16, 5, 2]",2446,0.0027700063710146532
"[9, 1, 4, 10, 14, 13, 7, 6, 15, 11, 8, 12, 3, 0, 16, 5, 2]",2332,0.0040484190923444395
"[15, 11, 8, 3, 12, 0, 6, 16, 7, 5, 10, 9, 1, 4, 2, 14, 13]",2286,0.004974876871797423
"[15, 11, 8, 3, 12, 0, 6, 16, 7, 5, 10, 9, 1, 4, 2, 14, 13]",2286,0.004974876871797423
"[15, 11, 8, 3, 12, 0, 6, 16, 7, 5, 10, 9, 1, 4, 2, 14, 13]",2286,0.004974876871797423
"[3, 15, 11, 8, 12, 0, 6, 16, 7, 5, 10, 9, 1, 4, 2, 14, 13]",2266,0.005524556654328491
"[3, 15, 11, 8, 12, 0, 6, 16, 7, 5, 10, 9, 1, 4, 2, 14, 13]",2266,0.005524556654328491
"[3, 15, 11, 8, 12, 0, 6, 16, 7, 5, 10, 9, 1, 4, 2, 14, 13]",2266,0.005524556654328491
"[3, 15, 11, 8, 12, 0, 6, 16, 7, 5, 10, 9, 1, 4, 2, 14, 13]",2266,0.005524556654328491
"[3, 15, 11, 8, 12, 0, 6, 16, 7, 5, 10, 9, 1, 4, 2, 14, 13]",2266,0.005524556654328491
"[6, 16, 7, 5, 10, 9, 1, 4, 2, 14, 13, 0, 15, 11, 8, 12, 3]",2258,0.005780012716027976
