x,eval,fitness
"[5, 2, 0, 3, 7, 4, 6, 1]",2,0.49751243781094534
"[5, 2, 0, 3, 7, 4, 6, 1]",2,0.49751243781094534
"[5, 2, 0, 3, 7, 4, 6, 1]",2,0.49751243781094534
"[5, 2, 0, 3, 7, 4, 6, 1]",2,0.49751243781094534
"[5, 2, 0, 3, 7, 4, 6, 1]",2,0.49751243781094534
"[5, 2, 0, 3, 7, 4, 6, 1]",2,0.49751243781094534
"[5, 2, 0, 3, 7, 4, 6, 1]",2,0.49751243781094534
"[5, 2, 0, 3, 7, 4, 6, 1]",2,0.49751243781094534
"[5, 2, 0, 3, 7, 4, 6, 1]",2,0.49751243781094534
"[5, 2, 0, 3, 7, 4, 6, 1]",2,0.49751243781094534
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
"[4, 2, 0, 5, 7, 1, 3, 6]",0,100.0
