x,eval,fitness
"[3, 7, 4, 2, 5, 0, 6]",2,0.49751243781094534
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
"[6, 2, 5, 1, 4, 0, 3]",0,100.0
