x,eval,fitness
"[5, 6, 3, 14, 1, 12, 0, 16, 7, 13, 4, 9, 10, 11, 15, 8, 2]",3572,0.0006724904338235788
"[5, 6, 3, 14, 1, 12, 0, 16, 7, 13, 4, 9, 10, 11, 15, 8, 2]",3572,0.0006724904338235788
"[14, 13, 9, 1, 7, 6, 5, 3, 12, 0, 16, 4, 10, 11, 15, 8, 2]",3219,0.0008818264389202918
"[4, 1, 7, 16, 15, 3, 12, 5, 6, 8, 11, 0, 2, 14, 13, 9, 10]",3108,0.0009775075512458333
"[4, 1, 7, 16, 15, 3, 12, 5, 6, 8, 11, 0, 2, 14, 13, 9, 10]",3108,0.0009775075512458333
"[3, 11, 15, 8, 7, 6, 12, 16, 13, 5, 4, 9, 14, 2, 1, 10, 0]",3052,0.0010341154693333057
"[9, 1, 7, 6, 5, 3, 12, 0, 11, 15, 8, 16, 13, 4, 14, 2, 10]",2902,0.0012239752267414108
"[9, 1, 7, 6, 5, 3, 12, 0, 11, 15, 8, 16, 13, 4, 14, 2, 10]",2902,0.0012239752267414108
"[9, 1, 4, 8, 7, 6, 5, 3, 12, 0, 11, 15, 16, 13, 14, 2, 10]",2699,0.0016286379700656342
"[9, 1, 4, 8, 7, 6, 5, 3, 12, 0, 11, 15, 16, 13, 14, 2, 10]",2699,0.0016286379700656342
"[1, 4, 14, 7, 6, 5, 3, 12, 0, 11, 15, 8, 16, 13, 2, 9, 10]",2687,0.0016611019750502483
"[16, 13, 2, 14, 10, 9, 1, 4, 3, 6, 5, 7, 12, 8, 15, 11, 0]",2651,0.001766753237575308
"[6, 5, 3, 12, 16, 13, 2, 14, 10, 9, 1, 4, 7, 8, 15, 11, 0]",2619,0.0018726241081627685
"[6, 5, 3, 12, 0, 11, 15, 8, 16, 13, 2, 14, 10, 9, 1, 4, 7]",2570,0.0020618131584915775
"[3, 6, 5, 7, 12, 16, 13, 2, 14, 10, 9, 1, 4, 8, 15, 11, 0]",2442,0.0028010419876193945
"[16, 13, 2, 14, 10, 9, 1, 4, 7, 6, 5, 12, 0, 3, 8, 11, 15]",2441,0.0028089098620825256
