x,eval,fitness
"[10, 9, 14, 13, 2, 8, 11, 7, 3, 6, 12, 15, 16, 1, 4, 5, 0]",3675,0.000628926862095207
"[11, 15, 3, 6, 2, 13, 7, 8, 14, 9, 1, 4, 5, 16, 10, 12, 0]",3458,0.0007283268148083408
"[4, 1, 9, 10, 13, 3, 12, 14, 11, 8, 7, 2, 5, 16, 6, 0, 15]",3241,0.0008650444200309686
"[15, 5, 16, 14, 4, 2, 9, 10, 1, 13, 6, 12, 0, 7, 3, 11, 8]",3127,0.0009596836882563507
"[5, 13, 2, 8, 14, 9, 1, 4, 10, 6, 11, 15, 3, 0, 16, 12, 7]",3103,0.000982308621722773
"[13, 2, 8, 14, 9, 1, 4, 10, 11, 15, 3, 0, 16, 12, 6, 7, 5]",2957,0.0011467758397266086
"[14, 9, 1, 4, 10, 13, 3, 12, 11, 8, 7, 2, 5, 16, 6, 0, 15]",2947,0.0011600793494275009
"[11, 15, 3, 0, 12, 13, 2, 8, 4, 1, 9, 10, 14, 7, 5, 16, 6]",2854,0.0013003732071104406
"[16, 8, 13, 2, 14, 9, 1, 4, 10, 11, 15, 3, 0, 12, 6, 7, 5]",2641,0.001798528803438787
"[16, 8, 13, 2, 14, 9, 1, 4, 10, 11, 15, 3, 0, 12, 6, 7, 5]",2641,0.001798528803438787
"[16, 8, 13, 2, 14, 9, 1, 4, 10, 11, 15, 3, 0, 12, 6, 7, 5]",2641,0.001798528803438787
"[16, 8, 13, 2, 14, 9, 1, 4, 10, 11, 15, 3, 0, 12, 6, 7, 5]",2641,0.001798528803438787
"[8, 11, 13, 2, 14, 4, 1, 9, 10, 3, 12, 5, 7, 16, 6, 0, 15]",2543,0.0021833584419554157
"[11, 15, 3, 0, 12, 6, 2, 14, 9, 1, 4, 10, 7, 5, 16, 13, 8]",2504,0.0023865778859693087
"[15, 0, 12, 6, 3, 7, 2, 13, 14, 9, 1, 4, 10, 5, 16, 8, 11]",2378,0.003412852803658578
"[15, 0, 12, 6, 3, 7, 2, 13, 14, 9, 1, 4, 10, 5, 16, 8, 11]",2378,0.003412852803658578
"[8, 11, 15, 3, 12, 0, 6, 2, 14, 9, 1, 4, 10, 13, 5, 7, 16]",2327,0.004132060658650469
"[8, 11, 15, 3, 12, 0, 6, 2, 14, 9, 1, 4, 10, 13, 5, 7, 16]",2327,0.004132060658650469
"[8, 11, 15, 3, 12, 0, 6, 2, 14, 9, 1, 4, 10, 13, 5, 7, 16]",2327,0.004132060658650469
"[8, 11, 15, 3, 12, 0, 6, 2, 14, 9, 1, 4, 10, 13, 5, 7, 16]",2327,0.004132060658650469
"[8, 11, 15, 3, 12, 0, 6, 2, 14, 9, 1, 4, 10, 13, 5, 7, 16]",2327,0.004132060658650469
"[8, 11, 15, 3, 12, 0, 6, 2, 14, 9, 1, 4, 10, 13, 5, 7, 16]",2327,0.004132060658650469
"[8, 11, 15, 3, 12, 0, 6, 2, 14, 9, 1, 4, 10, 13, 5, 7, 16]",2327,0.004132060658650469
"[6, 7, 13, 2, 14, 9, 1, 4, 10, 5, 16, 0, 12, 8, 11, 15, 3]",2270,0.005405113237122318
"[6, 7, 13, 2, 14, 9, 1, 4, 10, 5, 16, 0, 12, 8, 11, 15, 3]",2270,0.005405113237122318
"[13, 14, 9, 1, 4, 10, 2, 16, 8, 11, 15, 3, 12, 0, 6, 5, 7]",2233,0.0067563002499831095
"[13, 2, 14, 9, 1, 4, 10, 8, 11, 15, 3, 12, 0, 6, 7, 5, 16]",2156,0.01408252358822701
"[13, 2, 14, 9, 1, 4, 10, 8, 11, 15, 3, 12, 0, 6, 7, 5, 16]",2156,0.01408252358822701
"[13, 2, 14, 9, 1, 4, 10, 8, 11, 15, 3, 12, 0, 6, 7, 5, 16]",2156,0.01408252358822701
"[13, 2, 14, 9, 1, 4, 10, 8, 11, 15, 3, 12, 0, 6, 7, 5, 16]",2156,0.01408252358822701
"[13, 2, 14, 9, 1, 4, 10, 8, 11, 15, 3, 12, 0, 6, 7, 5, 16]",2156,0.01408252358822701
"[13, 2, 14, 9, 1, 4, 10, 8, 11, 15, 3, 12, 0, 6, 7, 5, 16]",2156,0.01408252358822701
"[13, 2, 14, 9, 1, 4, 10, 8, 11, 15, 3, 12, 0, 6, 7, 5, 16]",2156,0.01408252358822701
