x,eval,fitness
"[1, 5, 2, 0, 6, 4, 7]",2,0.49751243781094534
"[1, 5, 2, 0, 6, 4, 7]",2,0.49751243781094534
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
"[5, 0, 2, 4, 6, 1, 3]",0,100.0
