x,eval,fitness
"[3, 7, 0, 4, 1, 5, 2, 6]",2,0.49751243781094534
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
"[0, 6, 3, 5, 7, 1, 4, 2]",0,100.0
